1	38.603	-4.360	-4.751	-144.074	12.816	32.493
2	45.160	-3.889	9.462	-4.812	22.111	-141.030
3	51.325	2.013	11.923	-128.961	29.373	86.207
1	38.598	-4.373	-4.764	-143.964	12.750	32.422
2	45.168	-3.872	9.444	-4.719	22.034	-140.783
3	51.343	1.995	11.940	-129.187	29.598	86.361
1	38.598	-4.346	-4.781	-143.749	12.679	32.334
2	45.208	-3.837	9.396	-4.603	22.050	-140.613
3	51.365	2.184	11.901	-128.928	29.598	86.597
1	38.581	-4.355	-4.764	-143.645	12.673	32.312
2	45.212	-3.775	9.334	-4.389	22.177	-140.448
3	51.334	2.211	11.993	-128.967	29.955	86.822
1	38.576	-4.364	-4.781	-143.524	12.602	32.229
2	45.252	-3.749	9.317	-4.224	22.210	-140.300
3	51.387	2.158	11.914	-129.236	30.016	86.795
1	38.585	-4.346	-4.781	-143.338	12.580	32.185
2	45.265	-3.709	9.312	-4.082	22.193	-140.201
3	51.453	2.263	11.830	-129.225	29.994	86.784
1	38.568	-4.346	-4.808	-143.250	12.481	32.054
2	45.274	-3.692	9.264	-3.944	22.347	-140.091
3	51.422	2.329	11.883	-129.209	30.186	86.915
1	38.572	-4.346	-4.821	-143.140	12.459	31.988
2	45.300	-3.696	9.242	-3.878	22.396	-140.003
3	51.440	2.263	11.883	-129.483	30.318	86.905
1	38.572	-4.338	-4.803	-142.975	12.492	31.999
2	45.300	-3.648	9.233	-3.735	22.402	-139.976
3	51.462	2.303	11.800	-129.494	30.268	86.888
1	38.563	-4.302	-4.795	-142.788	12.481	31.966
2	45.300	-3.630	9.246	-3.659	22.363	-139.926
3	51.462	2.391	11.786	-129.379	30.312	86.970
1	38.568	-4.307	-4.777	-142.717	12.541	31.982
2	45.300	-3.617	9.238	-3.604	22.385	-139.888
3	51.444	2.404	11.800	-129.379	30.389	87.086
1	38.563	-4.320	-4.799	-142.678	12.492	31.916
2	45.309	-3.608	9.233	-3.560	22.380	-139.860
3	51.453	2.430	11.786	-129.324	30.444	87.157
1	38.563	-4.320	-4.821	-142.618	12.470	31.878
2	45.313	-3.595	9.220	-3.510	22.380	-139.849
3	51.475	2.430	11.773	-129.362	30.477	87.212
1	38.563	-4.329	-4.839	-142.590	12.459	31.817
2	45.313	-3.595	9.211	-3.505	22.374	-139.833
3	51.488	2.399	11.725	-129.505	30.466	87.152
1	38.563	-4.320	-4.843	-142.508	12.481	31.806
2	45.318	-3.577	9.198	-3.461	22.380	-139.827
3	51.505	2.404	11.707	-129.500	30.461	87.146
1	38.554	-4.307	-4.847	-142.448	12.492	31.779
2	45.322	-3.560	9.189	-3.411	22.374	-139.822
3	51.501	2.417	11.685	-129.489	30.455	87.135
1	38.550	-4.298	-4.860	-142.376	12.492	31.729
2	45.327	-3.546	9.180	-3.378	22.374	-139.816
3	51.497	2.470	11.668	-129.368	30.428	87.119
1	38.546	-4.298	-4.869	-142.376	12.503	31.675
2	45.331	-3.542	9.172	-3.367	22.374	-139.822
3	51.492	2.470	11.672	-129.351	30.444	87.108
1	38.546	-4.302	-4.878	-142.371	12.508	31.642
2	45.335	-3.529	9.163	-3.345	22.374	-139.844
3	51.501	2.483	11.650	-129.313	30.406	87.075
1	38.541	-4.294	-4.891	-142.360	12.503	31.587
2	45.331	-3.516	9.150	-3.312	22.391	-139.855
3	51.492	2.501	11.650	-129.236	30.395	87.075
1	38.537	-4.294	-4.887	-142.371	12.541	31.570
2	45.327	-3.516	9.150	-3.296	22.391	-139.877
3	51.488	2.496	11.650	-129.220	30.395	87.069
1	38.528	-4.289	-4.891	-142.393	12.607	31.537
2	45.322	-3.516	9.141	-3.280	22.418	-139.932
3	51.479	2.496	11.655	-129.165	30.389	87.075
1	38.528	-4.289	-4.891	-142.393	12.607	31.537
2	45.322	-3.516	9.141	-3.280	22.418	-139.932
3	51.479	2.496	11.655	-129.165	30.389	87.075
1	38.519	-4.289	-4.891	-142.431	12.640	31.526
2	45.313	-3.520	9.141	-3.269	22.446	-139.959
3	51.475	2.479	11.659	-129.093	30.384	87.086
