1	41.560	-3.722	-2.887	-162.405	36.723	31.405
2	42.009	-8.719	11.861	-33.064	18.194	-154.874
3	49.625	-5.164	12.441	-146.546	9.904	116.634
1	41.565	-3.727	-2.892	-162.438	36.723	31.400
2	42.009	-8.723	11.866	-33.152	18.194	-154.906
3	49.625	-5.168	12.437	-146.562	9.893	116.634
1	41.565	-3.731	-2.887	-162.465	36.728	31.405
2	41.995	-8.723	11.870	-33.218	18.183	-154.912
3	49.625	-5.168	12.437	-146.568	9.883	116.634
1	41.560	-3.735	-2.883	-162.493	36.734	31.411
2	41.987	-8.728	11.874	-33.273	18.172	-154.912
3	49.620	-5.177	12.437	-146.595	9.877	116.634
1	41.560	-3.740	-2.879	-162.520	36.745	31.422
2	41.978	-8.737	11.883	-33.328	18.155	-154.901
3	49.620	-5.186	12.433	-146.623	9.866	116.618
1	41.556	-3.740	-2.874	-162.542	36.756	31.427
2	41.978	-8.732	11.883	-33.361	18.150	-154.917
3	49.620	-5.186	12.428	-146.644	9.844	116.601
1	41.556	-3.744	-2.874	-162.586	36.756	31.427
2	41.973	-8.737	11.883	-33.405	18.150	-154.912
3	49.616	-5.199	12.428	-146.688	9.844	116.579
1	41.552	-3.753	-2.874	-162.630	36.750	31.427
2	41.969	-8.737	11.879	-33.438	18.166	-154.923
3	49.611	-5.221	12.419	-146.760	9.822	116.530
1	41.552	-3.757	-2.879	-162.658	36.728	31.422
2	41.973	-8.737	11.879	-33.471	18.161	-154.923
3	49.607	-5.225	12.397	-146.787	9.773	116.464
1	41.547	-3.757	-2.883	-162.691	36.723	31.411
2	41.969	-8.737	11.879	-33.509	18.166	-154.928
3	49.607	-5.238	12.389	-146.859	9.751	116.371
1	41.547	-3.762	-2.879	-162.712	36.734	31.416
2	41.969	-8.737	11.874	-33.537	18.188	-154.923
3	49.598	-5.256	12.371	-146.936	9.712	116.233
1	41.543	-3.762	-2.879	-162.723	36.723	31.416
2	41.973	-8.732	11.874	-33.542	18.194	-154.923
3	49.607	-5.291	12.340	-147.067	9.657	116.030
1	41.543	-3.762	-2.879	-162.745	36.712	31.411
2	41.973	-8.728	11.874	-33.575	18.188	-154.923
3	49.598	-5.353	12.301	-147.309	9.580	115.755
1	41.538	-3.766	-2.879	-162.778	36.706	31.405
2	41.969	-8.728	11.870	-33.603	18.205	-154.917
3	49.585	-5.432	12.270	-147.556	9.487	115.442
1	41.534	-3.771	-2.883	-162.806	36.690	31.400
2	41.969	-8.732	11.874	-33.625	18.194	-154.912
3	49.598	-5.485	12.200	-147.793	9.350	115.074
1	41.534	-3.771	-2.883	-162.817	36.684	31.400
2	41.969	-8.728	11.870	-33.636	18.199	-154.906
3	49.589	-5.427	12.186	-147.754	9.278	114.899
1	41.534	-3.771	-2.883	-162.833	36.679	31.394
2	41.969	-8.732	11.870	-33.641	18.205	-154.890
3	49.554	-5.414	12.208	-147.815	9.339	114.761
1	41.534	-3.775	-2.887	-162.855	36.673	31.389
2	41.973	-8.737	11.866	-33.641	18.210	-154.874
3	49.567	-5.414	12.182	-147.842	9.284	114.618
1	41.530	-3.775	-2.892	-162.861	36.662	31.378
2	41.973	-8.745	11.861	-33.652	18.221	-154.857
3	49.563	-5.282	12.120	-147.545	9.185	114.393
1	41.534	-3.771	-2.887	-162.850	36.668	31.378
2	41.978	-8.741	11.857	-33.630	18.205	-154.824
3	49.589	-5.256	12.164	-147.595	9.355	114.168
1	41.534	-3.775	-2.892	-162.861	36.652	31.361
2	41.982	-8.750	11.857	-33.625	18.194	-154.797
3	49.625	-5.309	12.204	-147.798	9.525	113.910
1	41.534	-3.775	-2.896	-162.861	36.646	31.361
2	41.987	-8.750	11.857	-33.592	18.172	-154.758
3	49.642	-5.348	12.208	-147.996	9.630	113.701
1	41.534	-3.775	-2.896	-162.861	36.646	31.361
2	41.995	-8.745	11.866	-33.520	18.123	-154.681
3	49.642	-5.335	12.222	-148.073	9.751	113.509
1	41.538	-3.775	-2.896	-162.861	36.646	31.361
2	42.013	-8.745	11.870	-33.399	18.057	-154.549
3	49.638	-5.348	12.301	-148.227	10.014	113.333
1	41.538	-3.775	-2.892	-162.850	36.652	31.361
2	42.026	-8.728	11.901	-33.114	17.848	-154.335
3	49.625	-5.269	12.397	-148.183	10.300	113.229
1	41.543	-3.771	-2.892	-162.833	36.652	31.367
2	42.079	-8.710	11.905	-32.647	17.716	-154.055
3	49.673	-5.326	12.380	-148.435	10.426	112.822
1	41.547	-3.766	-2.887	-162.789	36.662	31.372
2	42.097	-8.684	12.002	-32.290	17.309	-153.857
3	49.673	-5.318	12.380	-148.578	10.514	112.613
1	41.565	-3.757	-2.887	-162.701	36.673	31.389
2	42.167	-8.693	11.971	-31.960	17.353	-153.692
3	49.699	-5.212	12.402	-148.468	10.635	112.333
1	41.587	-3.757	-2.879	-162.597	36.701	31.405
2	42.189	-8.737	11.971	-31.801	17.299	-153.495
3	49.686	-5.216	12.498	-148.600	10.910	112.042
1	41.639	-3.749	-2.883	-162.366	36.728	31.438
2	42.220	-8.679	11.967	-31.554	17.178	-153.506
3	49.721	-5.260	12.490	-148.820	10.976	111.679
1	41.697	-3.709	-2.865	-161.998	36.816	31.537
2	42.215	-8.631	11.997	-31.334	17.046	-153.412
3	49.748	-5.203	12.481	-148.809	11.031	111.399
1	41.732	-3.692	-2.799	-161.674	37.009	31.658
2	42.242	-8.631	12.024	-31.208	16.936	-153.319
3	49.756	-5.155	12.573	-148.820	11.239	111.234
1	41.754	-3.713	-2.799	-161.570	37.025	31.735
2	42.255	-8.605	12.055	-31.037	16.771	-153.269
3	49.739	-5.120	12.626	-148.836	11.404	111.114
1	41.776	-3.661	-2.799	-161.290	37.069	31.812
2	42.259	-8.565	12.081	-30.856	16.628	-153.225
3	49.761	-5.027	12.665	-148.748	11.536	111.020
1	41.780	-3.670	-2.782	-161.268	37.113	31.817
2	42.263	-8.574	12.120	-30.746	16.491	-153.149
3	49.734	-4.931	12.736	-148.606	11.679	111.070
1	41.806	-3.626	-2.729	-160.999	37.217	31.927
2	42.290	-8.548	12.081	-30.477	16.507	-153.138
3	49.743	-4.834	12.775	-148.501	11.772	111.103
1	41.811	-3.621	-2.742	-160.922	37.173	31.883
2	42.290	-8.526	12.116	-30.301	16.310	-153.127
3	49.752	-4.830	12.819	-148.600	11.899	111.075
1	41.820	-3.639	-2.764	-160.927	37.135	31.850
2	42.334	-8.548	12.125	-30.125	16.260	-153.039
3	49.761	-4.803	12.824	-148.600	11.915	111.070
1	41.842	-3.634	-2.782	-160.823	37.113	31.839
2	42.395	-8.526	12.147	-29.856	16.123	-152.989
3	49.787	-4.755	12.828	-148.534	11.948	111.081
1	41.864	-3.634	-2.782	-160.751	37.124	31.839
2	42.422	-8.490	12.173	-29.587	15.991	-152.929
3	49.792	-4.720	12.824	-148.529	11.964	111.081
1	41.872	-3.634	-2.773	-160.636	37.146	31.856
2	42.417	-8.486	12.182	-29.433	15.876	-152.890
3	49.805	-4.737	12.841	-148.628	12.025	111.081
1	41.894	-3.639	-2.773	-160.537	37.173	31.889
2	42.430	-8.473	12.204	-29.268	15.694	-152.863
3	49.814	-4.724	12.832	-148.639	12.019	111.097
1	41.903	-3.621	-2.764	-160.339	37.184	31.955
2	42.448	-8.407	12.200	-29.005	15.629	-152.885
3	49.822	-4.689	12.841	-148.600	12.041	111.130
1	41.921	-3.612	-2.760	-160.229	37.190	31.977
2	42.470	-8.416	12.248	-28.895	15.431	-152.770
3	49.822	-4.685	12.872	-148.666	12.107	111.185
1	41.934	-3.612	-2.755	-160.109	37.223	32.026
2	42.492	-8.425	12.235	-28.791	15.392	-152.764
3	49.822	-4.680	12.890	-148.710	12.135	111.240
1	41.943	-3.586	-2.751	-159.938	37.217	32.054
2	42.523	-8.381	12.204	-28.571	15.376	-152.803
3	49.836	-4.641	12.898	-148.677	12.140	111.328
1	41.960	-3.564	-2.738	-159.785	37.239	32.092
2	42.536	-8.345	12.222	-28.324	15.288	-152.742
3	49.840	-4.592	12.912	-148.628	12.168	111.476
1	41.960	-3.555	-2.716	-159.675	37.267	32.130
2	42.567	-8.341	12.248	-28.109	15.217	-152.676
3	49.844	-4.540	12.951	-148.578	12.245	111.690
1	41.973	-3.538	-2.725	-159.587	37.228	32.109
2	42.593	-8.306	12.266	-27.890	15.090	-152.720
3	49.871	-4.483	12.986	-148.496	12.311	111.965
1	41.987	-3.525	-2.729	-159.471	37.217	32.125
2	42.611	-8.288	12.266	-27.703	15.035	-152.704
3	49.884	-4.408	12.995	-148.419	12.327	112.317
1	41.995	-3.525	-2.729	-159.389	37.206	32.136
2	42.624	-8.284	12.283	-27.522	14.936	-152.660
3	49.879	-4.333	13.043	-148.309	12.431	112.811
1	42.000	-3.529	-2.720	-159.296	37.228	32.180
2	42.650	-8.271	12.305	-27.351	14.777	-152.687
3	49.919	-4.316	13.109	-148.424	12.591	113.382
1	42.017	-3.516	-2.707	-159.136	37.245	32.224
2	42.659	-8.218	12.318	-27.088	14.673	-152.720
3	49.923	-4.153	13.206	-148.161	12.701	114.278
1	42.026	-3.511	-2.698	-159.026	37.272	32.268
2	42.668	-8.214	12.362	-26.912	14.508	-152.693
3	49.897	-4.087	13.338	-148.139	12.975	115.184
1	42.035	-3.507	-2.663	-158.840	37.338	32.383
2	42.685	-8.205	12.406	-26.769	14.299	-152.726
3	49.919	-4.008	13.369	-147.913	13.058	116.239
1	42.053	-3.481	-2.650	-158.647	37.349	32.438
2	42.677	-8.152	12.428	-26.533	14.112	-152.781
3	49.950	-3.678	13.382	-147.122	13.025	117.244
1	42.061	-3.481	-2.641	-158.549	37.344	32.466
2	42.677	-8.139	12.450	-26.362	13.997	-152.770
3	49.923	-3.665	13.531	-147.155	13.376	118.173
1	42.079	-3.485	-2.637	-158.428	37.355	32.499
2	42.707	-8.135	12.476	-26.225	13.871	-152.797
3	49.945	-3.656	13.439	-147.128	13.157	118.700
1	42.101	-3.454	-2.628	-158.208	37.377	32.559
